id,category,issue,polarity,source,language,text,reference,group_id
07008,extraneous,peer distraction,neg,synthetic,english,Someone kept tapping their pen on the table the entire class and it was so annoying.,,4409
07009,extraneous,peer distraction,neg,synthetic,english,"During group work, half of my group was just talking about unrelated stuff instead of doing the task.",,4410
07010,extraneous,peer distraction,neg,synthetic,english,People kept walking in and out of the room which broke my concentration multiple times.,,4411
07011,extraneous,peer distraction,neg,synthetic,english,My groupmates were on their phones the whole discussion instead of contributing to the activity.,,4412
07012,extraneous,peer distraction,neg,synthetic,english,Someone was eating chips loudly right behind me during the quiz.,,4413
07013,extraneous,peer distraction,neg,synthetic,english,There was a side conversation happening near me that got louder than the actual lecture.,,4414
07014,extraneous,peer distraction,neg,synthetic,english,"During the video call class, some classmates left their mics on and background noise kept interrupting the professor.",,4415
07015,extraneous,peer distraction,neg,synthetic,english,A couple of classmates were arguing about something unrelated in the middle of the discussion.,,4416
07016,extraneous,peer distraction,neg,synthetic,english,My deskmate kept asking me questions about a different subject while I was trying to listen.,,4417
07017,extraneous,peer distraction,neg,synthetic,english,"Some students were doing another class's requirements during our lecture, tapping away on their keyboards loudly.",,4418
07018,extraneous,peer distraction,neg,synthetic,english,There was someone humming a song the whole time which made it hard to concentrate.,,4419
07019,extraneous,peer distraction,neg,synthetic,english,"During breakout rooms, my groupmates spent more time talking about weekend plans than the actual task.",,4420
07020,extraneous,peer distraction,neg,synthetic,english,Someone kept clicking their pen repeatedly and it was distracting the whole row.,,4421
07021,extraneous,peer distraction,neg,synthetic,english,People behind me were passing notes and giggling throughout the entire session.,,4422
07022,extraneous,peer distraction,neg,synthetic,english,"During the quiz, someone was whispering answers to their seatmate and it broke my focus trying to ignore it.",,4423
07023,extraneous,peer distraction,neg,synthetic,english,My groupmates kept turning off their cameras and chatting privately instead of joining the discussion.,,4424
07024,extraneous,peer distraction,neg,synthetic,english,There was a group near the back that kept cracking jokes loudly while the teacher was explaining.,,4425
07025,extraneous,peer distraction,neg,synthetic,english,Some classmates were scrolling through social media with the volume up during the lecture.,,4426
07026,extraneous,peer distraction,neg,synthetic,english,My seatmate kept nudging me to show me memes while the professor was mid-explanation.,,4427
07027,extraneous,peer distraction,neg,synthetic,english,"During the group activity, one member kept interrupting with unrelated stories, so we lost momentum.",,4428
07028,extraneous,peer distraction,neg,synthetic,english,There was constant side talk about a totally different topic right next to where I was sitting.,,4429
07029,extraneous,peer distraction,neg,synthetic,english,Someone's laptop kept playing notification sounds throughout the online class.,,4430
07030,extraneous,peer distraction,neg,synthetic,english,A few classmates were loudly debating about a game they played last night during the discussion.,,4431
07031,extraneous,peer distraction,neg,synthetic,english,My groupmates spent the whole breakout session complaining about other subjects instead of finishing the task.,,4432
07032,extraneous,peer distraction,neg,synthetic,english,Someone kept knocking on the table absentmindedly and it was hard to tune out.,,4433
07033,extraneous,peer distraction,neg,synthetic,english,"During the lecture, people near me were comparing notes from a completely different class.",,4434
07034,extraneous,peer distraction,neg,synthetic,english,There was a lot of unnecessary movement and chair noise around me the entire period.,,4435
07035,extraneous,peer distraction,neg,synthetic,english,My seatmate was watching videos with earphones out loud enough for me to hear.,,4436
07036,extraneous,peer distraction,neg,synthetic,english,Some classmates kept whispering jokes to each other right when the professor asked a serious question.,,4437
07037,extraneous,peer distraction,neg,synthetic,english,"During group discussion, one classmate kept talking over everyone else about unrelated things.",,4438
07038,extraneous,peer distraction,neg,synthetic,english,Someone behind me was tapping their foot loudly against my chair the whole class.,,4439
07039,extraneous,peer distraction,neg,synthetic,english,People in the chat kept sending unrelated links and gifs during the online lecture.,,4440
07040,extraneous,peer distraction,neg,synthetic,english,My groupmates were more focused on ordering food online than doing the actual requirement.,,4441
07041,extraneous,peer distraction,neg,synthetic,english,There was a side conversation about a crush that got louder than the professor's voice at some point.,,4442
07042,extraneous,peer distraction,neg,synthetic,english,Someone kept clicking through unrelated tabs and narrating what they were looking at out loud.,,4443
07043,extraneous,peer distraction,neg,synthetic,english,"During recitation, classmates behind me kept talking about their plans for after class.",,4444
07044,extraneous,peer distraction,neg,synthetic,english,My seatmate kept asking to borrow things every few minutes which broke my concentration repeatedly.,,4445
07045,extraneous,peer distraction,neg,synthetic,english,There was a small crowd near the door chatting loudly while class was still ongoing.,,4446
07046,extraneous,peer distraction,neg,synthetic,english,Some classmates were doing a completely different group's requirements during our supposed activity time.,,4447
07047,extraneous,peer distraction,neg,synthetic,english,"During the exam, someone kept sighing and muttering to themselves which was oddly distracting.",,4448
07048,extraneous,peer distraction,neg,synthetic,english,"My groupmates were arguing about who should do what part of the project the whole session, wasting our time.",,4449
07049,extraneous,peer distraction,neg,synthetic,english,Someone's music was leaking through their earphones the entire discussion and I couldn't ignore it.,,4450
07050,extraneous,peer distraction,neg,synthetic,english,There was constant giggling from the group behind me every time the professor made a mistake on the board.,,4451
07051,extraneous,peer distraction,neg,synthetic,tagalog,Nagulat ako nung biglang tumawa nang malakas yung kaklase ko habang may activity kami.,,4452
07052,extraneous,peer distraction,neg,synthetic,tagalog,Nakakaabala yung tunog ng sapatos ng mga naglalakad papunta sa likod habang may klase pa.,,4453
07053,extraneous,peer distraction,neg,synthetic,tagalog,May mga estudyante na nagkukwentuhan tungkol sa concert nila kagabi habang nagtuturo si ma'am.,,4454
07054,extraneous,peer distraction,neg,synthetic,tagalog,"Sa Zoom class, may mga kaklase akong nag-uunmute tapos naglalaro ng background music.",,4455
07055,extraneous,peer distraction,neg,synthetic,tagalog,Nauubusan ako ng focus dahil sa kwentuhan ng mga katabi ko tungkol sa away nila sa iba.,,4456
07056,extraneous,peer distraction,neg,synthetic,tagalog,May grupo na nagbibiruan tungkol sa crush nila habang seryoso yung topic na tinatalakay.,,4457
07057,extraneous,peer distraction,neg,synthetic,tagalog,"Sa breakout room namin, mas gustong pag-usapan ng groupmates ko yung susunod na plano nila sa labas.",,4458
07058,extraneous,peer distraction,neg,synthetic,tagalog,"May tumatawag na phone sa likod ko tapos hindi naman agad na-silent, kaya nagulat lahat.",,4459
07059,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa kami ng project, ang mga groupmate ko mas busy sa paglalaro sa cellphone.",,4460
07060,extraneous,peer distraction,neg,synthetic,tagalog,May mga kaklase akong nag-uusap tungkol sa ibang subject habang tinuturo yung mahirap na topic.,,4461
07061,extraneous,peer distraction,neg,synthetic,tagalog,"Sa online class, may mga classmate na nagpapadala ng random na sticker sa group chat habang may lecture.",,4462
07062,extraneous,peer distraction,neg,synthetic,tagalog,Naiistorbo ako sa katabi kong palaging kumakalabit para lang magpakita ng meme.,,4463
07063,extraneous,peer distraction,neg,synthetic,tagalog,May grupo sa likod na parang may kanya-kanyang usapan habang kami ay sumasagot sa recitation.,,4464
07064,extraneous,peer distraction,neg,synthetic,tagalog,"Habang face to face kami, may naglalaro ng cards sa gilid habang tumatalakay yung guro.",,4465
07065,extraneous,peer distraction,neg,synthetic,tagalog,"Sa video call namin, may nakikinig sa music nang malakas kahit naka-mute daw sila.",,4466
07066,extraneous,peer distraction,neg,synthetic,tagalog,May kaklase akong palaging nagtatanong ng hindi related sa lesson habang nag-eexplain si sir.,,4467
07067,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa kami ng report, mas gustong pag-usapan ng iba yung latest chismis sa school.",,4468
07068,extraneous,peer distraction,neg,synthetic,tagalog,May biglaang tawanan sa likod namin nang mapansing may nagkamali sa presentation.,,4469
07069,extraneous,peer distraction,neg,synthetic,tagalog,"Sa Google Meet, may kaklase na tumatawa nang malakas dahil pinapanood ang ibang video.",,4470
07070,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa ako ng seatwork, katabi ko ay palaging kumakausap tungkol sa laro nila kagabi.",,4471
07071,extraneous,peer distraction,neg,synthetic,tagalog,May estudyanteng kumakain nang malakas ng chips habang exam pa kami sa loob ng room.,,4472
07072,extraneous,peer distraction,neg,synthetic,tagalog,"Sa online discussion, may kaklase na nag-share ng screen ng ibang bagay kahit hindi related sa activity.",,4473
07073,extraneous,peer distraction,neg,synthetic,tagalog,"Habang face to face kaming klase, may naglalakad-lakad pabalik-balik sa likod ng room.",,4474
07074,extraneous,peer distraction,neg,synthetic,tagalog,May kaklase akong palaging nagpapakita ng kanyang phone screen habang nag-lelecture yung professor.,,4475
07075,extraneous,peer distraction,neg,synthetic,tagalog,"Sa breakout session namin, mas pinag-usapan ng grupo ang libangan nila sa weekend.",,4476
07076,extraneous,peer distraction,neg,synthetic,tagalog,May mga estudyanteng nag-uusap tungkol sa ibang teacher habang tinuturo namin yung mahirap na topic.,,4477
07077,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa kami ng activity, ang isang groupmate ko ay busy sa paglalaro ng mobile legends.",,4478
07078,extraneous,peer distraction,neg,synthetic,tagalog,"Sa video conference, may nag-uunmute paminsan-minsan kahit hindi naman sila ang tinatanong.",,4479
07079,extraneous,peer distraction,neg,synthetic,tagalog,"May tumatawag sa katabi ko habang tahimik dapat kami, kaya nagulat ang buong klase.",,4480
07080,extraneous,peer distraction,neg,synthetic,tagalog,"Habang nag-uulat kami sa harap, may mga kaklase sa likod na naguusap tungkol sa ibang subject.",,4481
07081,extraneous,peer distraction,neg,synthetic,tagalog,"Sa online class, may kaklase akong parang naglalaro sa background dahil sa tunog na naririnig ko.",,4482
07082,extraneous,peer distraction,neg,synthetic,tagalog,May biglang chismisan sa tabi ko tungkol sa bagong close friends group nila sa Facebook.,,4483
07083,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa kami ng project, ang ibang miyembro ng grupo mas nagtutulungan mag-order ng pagkain.",,4484
07084,extraneous,peer distraction,neg,synthetic,tagalog,"Sa Zoom, may nagpapadala ng random na link sa group chat habang nagtuturo pa si ma'am.",,4485
07085,extraneous,peer distraction,neg,synthetic,tagalog,"May kaklase akong pabalik-balik humihiram ng ballpen kada ilang minuto, nakakaabala talaga.",,4486
07086,extraneous,peer distraction,neg,synthetic,tagalog,"Habang face to face kami, may grupo sa gilid na palaging tumatawa nang walang dahilan.",,4487
07087,extraneous,peer distraction,neg,synthetic,tagalog,May estudyanteng naglalaro ng phone game habang may nangyayaring importanteng discussion sa harap.,,4488
07088,extraneous,peer distraction,neg,synthetic,tagalog,"Sa online meeting, may camera na naka-on pero halatang naglalaro sila sa ibang tab.",,4489
07089,extraneous,peer distraction,neg,synthetic,tagalog,May mga kaklase na palaging nagpapatawanan sa likod habang seryosong topic yung tinatalakay.,,4490
07090,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa kami ng lab activity, mas pinipili ng partner kong pag-usapan yung ibang klase.",,4491
07091,extraneous,peer distraction,neg,synthetic,tagalog,"Sa breakout room, halos wala kaming nagawang project dahil sa kwentuhan ng mga groupmate ko.",,4492
07092,extraneous,peer distraction,neg,synthetic,tagalog,May kaklase akong palaging nagbubulungan sa katabi niya habang may nangyayaring recitation.,,4493
07093,extraneous,peer distraction,neg,synthetic,tagalog,"Habang online, may tumutugtog ng music sa background nang hindi nila namamalayan na naririnig namin.",,4494
07094,extraneous,peer distraction,neg,synthetic,tagalog,May mga estudyanteng nag-uusap tungkol sa laro nila kagabi habang binabasa ang instructions.,,4495
07095,extraneous,peer distraction,neg,synthetic,tagalog,"Sa face to face class, may kaklase akong naglalakad papunta sa likod para lang manghingi ng gamit.",,4496
07096,extraneous,peer distraction,neg,synthetic,tagalog,May grupo sa likod na palaging nagkakalog tungkol sa kanilang plano pagkatapos ng klase.,,4497
07097,extraneous,peer distraction,neg,synthetic,tagalog,"Habang video call kami, may kaklase na nagpapakita ng kanyang screen sa ibang tao habang may activity.",,4498
07098,extraneous,peer distraction,neg,synthetic,tagalog,May biglang ingay sa likod dahil may nadapa habang naglalakad papasok ng klase.,,4499
07099,extraneous,peer distraction,neg,synthetic,tagalog,"Sa online discussion, may nagpapadala ng voice message sa halip na sumagot sa activity.",,4500
07100,extraneous,peer distraction,neg,synthetic,tagalog,Feeling ko naaaksaya lang ang oras natin sa topic tungkol sa number systems.,,4501
07101,extraneous,peer distraction,neg,synthetic,tagalog,di ako makapaniwalang boring pala yung session about type inference kanina,,4502
07102,extraneous,peer distraction,neg,synthetic,tagalog,"Sa video conference, may kaklase na parang kumakain habang naka-on ang mic niya.",,4503
07103,extraneous,peer distraction,neg,synthetic,tagalog,May estudyanteng humihingi ng tulong sa ibang subject habang kami ay may sariling activity.,,4504
07104,extraneous,peer distraction,neg,synthetic,tagalog,Feeling ko sayang lang ang oras natin sa topic tungkol sa stack frames ngayon.,,4505
07105,extraneous,peer distraction,neg,synthetic,tagalog,di ko inexpect na boring pala yung session about static analysis kanina,,4506
07106,extraneous,peer distraction,neg,synthetic,tagalog,"During our exam, someone kept sighing loudly tapos nagmumurmur pa, sobrang distracting talaga.",,4507
07107,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa kami ng activity, ang ibang groupmate ko ay busy makipagchat sa messenger.",,4508
07108,extraneous,peer distraction,neg,synthetic,tagalog,"Sa breakout room, mas napag-usapan namin ang crush ng isang kaklase kaysa sa aktwal na gawain.",,4509
07109,extraneous,peer distraction,neg,synthetic,tagalog,May kaklase akong parang tinatawagan sa video call habang kami ay may nangyayaring discussion.,,4510
07110,extraneous,peer distraction,neg,synthetic,tagalog,"Grabe, natuwa ako sa laro namin about greedy scheduling, sobrang saya.",,4511
07111,extraneous,peer distraction,neg,synthetic,tagalog,"grabe, ang fun ng activity namin tungkol sa hash tables ngayon, thank you po.",,4512
07112,extraneous,peer distraction,neg,synthetic,tagalog,May estudyanteng nag-uusap tungkol sa susunod na exam sa ibang subject habang kami ay may quiz.,,4513
07113,extraneous,peer distraction,neg,synthetic,tagalog,"Habang face to face, may kaklase sa likod na palaging tumatawa dahil may pinapanood sa phone.",,4514
07114,extraneous,peer distraction,neg,synthetic,tagalog,"Sa video call class, may kaklase na naglalaro ng music habang naka-mute ang video niya.",,4515
07115,extraneous,peer distraction,neg,synthetic,tagalog,May grupo sa gilid na naguusap tungkol sa bagong item sa isang mobile game.,,4516
07116,extraneous,peer distraction,neg,synthetic,tagalog,"Habang gumagawa kami ng seatwork, ang katabi ko ay palaging nagpapakita ng kanyang phone.",,4517
07117,extraneous,peer distraction,neg,synthetic,tagalog,"Sa online class, may kaklase akong parang kausap ang ibang tao habang may lecture.",,4518
07118,extraneous,peer distraction,neg,synthetic,tagalog,May biglang tunog ng notification sa phone ng katabi ko habang seryoso yung tinatalakay.,,4519
07119,extraneous,peer distraction,neg,synthetic,tagalog,"Grabe, angsaya naman ng laro namin about fuzzy algorithm, sobrang natuwa ako.",,4520
07120,extraneous,peer distraction,neg,synthetic,tagalog,"Grabe, ang galing ng way niya mag-explain ng data flow diagrams ngayon.",,4521
07121,extraneous,peer distraction,neg,synthetic,tagalog,May kaklase akong palaging kumakausap sa iba habang tahimik dapat kami sa exam.,,4522
07122,extraneous,peer distraction,neg,synthetic,tagalog,"Habang video call, may naglalaro na naririnig ang tunog ng laro sa background niya.",,4523
07123,extraneous,peer distraction,neg,synthetic,tagalog,May grupo sa likod na palaging nagtatanong ng hindi related sa amin habang may activity.,,4524
07124,extraneous,peer distraction,neg,synthetic,tagalog,"Grabe, natuwa ako sa laro namin about regular expressions, sobrang fun.",,4525
07125,extraneous,peer distraction,neg,synthetic,tagalog,"Grabe, ang galing ng way niya mag-explain ng requirements gathering ngayon.",,4526
07126,extraneous,peer distraction,neg,synthetic,taglish,Nagulat ako kasi biglang nag-laugh nang malakas si groupmate ko habang nag-eexplain pa si professor.,,4527
07127,extraneous,peer distraction,neg,synthetic,taglish,"Sa Zoom class namin, may nag-uunmute tapos naglalaro sila ng music sa background nila.",,4528
07128,extraneous,peer distraction,neg,synthetic,taglish,"Grabe yung katabi ko, palaging kumakalabit just to show memes kahit mid-lecture pa.",,4529
07129,extraneous,peer distraction,neg,synthetic,taglish,"During our breakout room, mas napag-usapan pa namin yung concert nila kagabi instead of the task.",,4530
07130,extraneous,peer distraction,neg,synthetic,taglish,"May nagpapadala ng random na gif sa group chat while professor is explaining the topic, sobrang distracting.",,4531
07131,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may naglalakad papunta likod tapos sobrang ingay ng sapatos niya.",,4532
07132,extraneous,peer distraction,neg,synthetic,taglish,My groupmate kept sharing his screen sa ibang tabs niya instead of focusing sa breakout activity namin.,,4533
07133,extraneous,peer distraction,neg,synthetic,taglish,"May kumakain ng chips nang malakas sa likod ko habang exam time, super distracting.",,4534
07134,extraneous,peer distraction,neg,synthetic,taglish,"Nagulat kami kasi may tumatawag sa katabi ko tapos hindi agad na-silent, buong room narinig.",,4535
07135,extraneous,peer distraction,neg,synthetic,taglish,"During recitation, may mga kaklase sa likod na nag-uusap tungkol sa ibang subject, kaya nawala focus ko.",,4536
07136,extraneous,peer distraction,neg,synthetic,taglish,"Sa video call, may camera na naka-on pero halatang naglalaro sila ng ibang game, obvious na obvious.",,4537
07137,extraneous,peer distraction,neg,synthetic,taglish,May groupmate akong palaging nagsasabi ng random na kwento habang ginagawa namin yung project.,,4538
07138,extraneous,peer distraction,neg,synthetic,taglish,"Habang online discussion, may nagse-send ng voice message instead of sumagot sa activity namin.",,4539
07139,extraneous,peer distraction,neg,synthetic,taglish,"Nakaka-istorbo yung tapping niya ng ballpen sa mesa buong session, hindi ko na siya ma-ignore.",,4540
07140,extraneous,peer distraction,neg,synthetic,taglish,"Sa face to face class, may grupo sa gilid na palaging tumatawa without any reason at all.",,4541
07141,extraneous,peer distraction,neg,synthetic,taglish,My deskmate kept asking questions about a different subject habang seryoso yung tinatalakay sa harap.,,4542
07142,extraneous,peer distraction,neg,synthetic,taglish,"During our online meeting, may kaklase na naglalaro ng background music na di niya namamalayan naririnig namin.",,4543
07143,extraneous,peer distraction,neg,synthetic,taglish,"May kaklase akong pabalik-balik humihiram ng gamit kada five minutes, sobrang nakakaabala.",,4544
07144,extraneous,peer distraction,neg,synthetic,taglish,"Habang breakout room kami, ang groupmate ko mas busy mag-order ng food online instead of contributing.",,4545
07145,extraneous,peer distraction,neg,synthetic,taglish,There was a group behind me na nagkukwentuhan tungkol sa away nila sa iba habang may lecture.,,4546
07146,extraneous,peer distraction,neg,synthetic,taglish,"Sa Google Meet, may nagpapakita ng screen sa ibang tao kahit dapat focus lang kami sa activity.",,4547
07147,extraneous,peer distraction,neg,synthetic,taglish,Nagulat ako sa biglaang tunog ng notification ng phone niya habang seryoso yung discussion.,,4548
07148,extraneous,peer distraction,neg,synthetic,taglish,"During face to face class, may naglalakad-lakad papunta sa bintana just to check what's happening outside.",,4549
07149,extraneous,peer distraction,neg,synthetic,taglish,"My groupmates spent the whole session talking about a game they played, sobrang layo sa topic namin.",,4550
07150,extraneous,peer distraction,neg,synthetic,taglish,"Sa online class namin, may kaklase na parang nag-uusap sa iba habang naka-mute daw sila.",,4551
07151,extraneous,peer distraction,neg,synthetic,taglish,May mga estudyanteng nagbibiruan tungkol sa crush nila while professor is asking a serious question.,,4552
07152,extraneous,peer distraction,neg,synthetic,taglish,"Habang video conference, may nag-uunmute paminsan-minsan kahit hindi naman sila tinatanong ni ma'am.",,4553
07153,extraneous,peer distraction,neg,synthetic,taglish,"During our group activity, isang member lang ang nagtatrabaho habang ang iba ay nag-uusap tungkol sa weekend nila.",,4554
07154,extraneous,peer distraction,neg,synthetic,taglish,May biglang tawanan sa likod namin nung na-realize nilang may nagkamali sa presentation.,,4555
07155,extraneous,peer distraction,neg,synthetic,taglish,"Sa breakout session, mas napag-usapan namin yung bagong close friends group nila sa Facebook kaysa sa gawain.",,4556
07156,extraneous,peer distraction,neg,synthetic,taglish,My seatmate kept watching videos with earphones out loud enough kaya naririnig ko pati audio.,,4557
07157,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may kaklase sa likod na palaging tumatapik sa balikat ko just to chat.",,4558
07158,extraneous,peer distraction,neg,synthetic,taglish,"During the online quiz, may kaklase na parang naglalaro sa ibang tab dahil sa tunog na naririnig ko.",,4559
07159,extraneous,peer distraction,neg,synthetic,taglish,May group sa likod na palaging nagkukwentuhan about sa plans nila after class.,,4560
07160,extraneous,peer distraction,neg,synthetic,taglish,"Sa video call class, may nagsasalita nang malakas habang naka-mute daw sila pero naririnig pa rin namin.",,4561
07161,extraneous,peer distraction,neg,synthetic,taglish,"During face to face, may naglalaro ng tansan sa ilalim ng upuan habang may nangyayaring lecture.",,4562
07162,extraneous,peer distraction,neg,synthetic,taglish,Mas busy pa yung groupmate ko sa requirement ng ibang class instead of joining sa discussion namin.,,4563
07163,extraneous,peer distraction,neg,synthetic,taglish,"Sa online meeting, may nagpapadala ng meme sa group chat every few minutes, hindi tumitigil.",,4564
07164,extraneous,peer distraction,neg,synthetic,taglish,"Grabe, nag-enjoy ako sa laro namin about regular expressions.",,4565
07165,extraneous,peer distraction,neg,synthetic,taglish,"Grabe, ang galing ng way niya mag-teach ng data validation ngayon.",,4566
07166,extraneous,peer distraction,neg,synthetic,taglish,"During our video call class, may kaklase na naglalaro ng music habang naka-mute ang video niya.",,4567
07167,extraneous,peer distraction,neg,synthetic,taglish,May grupo sa gilid na naguusap tungkol sa bagong item sa isang mobile game habang may lecture.,,4568
07168,extraneous,peer distraction,neg,synthetic,taglish,"Habang gumagawa kami ng seatwork, ang katabi ko ay palaging nagpapakita ng phone niya sa akin.",,4569
07169,extraneous,peer distraction,neg,synthetic,taglish,"Sa online class, may kaklase akong parang kausap ang ibang tao habang tinatalakay ang mahirap na topic.",,4570
07170,extraneous,peer distraction,neg,synthetic,taglish,There was a sudden notification sound sa phone ng katabi ko habang seryoso yung tinatalakay ng guro.,,4571
07171,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may naglalakad papunta sa bintana just to see what's happening sa labas.",,4572
07172,extraneous,peer distraction,neg,synthetic,taglish,"Sa breakout session, mas pinag-usapan ng grupo ang bagong palabas kaysa sa gawain na dapat nila tapusin.",,4573
07173,extraneous,peer distraction,neg,synthetic,taglish,May kaklase akong palaging kumakausap sa iba habang tahimik dapat kami during the exam.,,4574
07174,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may kaklase sa likod na palaging tumatapik sa balikat ko para magkwento.",,4575
07175,extraneous,peer distraction,neg,synthetic,taglish,"Grabe, ang galing ng way niya mag-teach ng game asset creation ngayon.",,4576
07176,extraneous,peer distraction,neg,synthetic,taglish,"Sa face to face class, may kaklase akong palaging nangungulit just to get my attention kahit may lecture.",,4577
07177,extraneous,peer distraction,neg,synthetic,taglish,Maya't-maya ang pagtapik sa balikat ko ng kaklase ko sa likod para magkwento.,,4578
07178,extraneous,peer distraction,neg,synthetic,taglish,"grabe, ang galing ng way niya magturo ng data validation ngayon",,4579
07179,extraneous,peer distraction,neg,synthetic,taglish,"Sa Zoom, may kaklase na palaging naka-loud speaker kaya naririnig namin lahat ng nangyayari sa bahay nila.",,4580
07180,extraneous,peer distraction,neg,synthetic,taglish,"Nag-away lang yung groupmates ko about kung sino gagawa ng part, hindi pa nga nasisimulan yung project.",,4581
07181,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may naglalaro ng cards sa gilid habang tumatalakay pa yung teacher namin.",,4582
07182,extraneous,peer distraction,neg,synthetic,taglish,"During the online activity, may nagsha-share ng link na walang kinalaman sa topic namin.",,4583
07183,extraneous,peer distraction,neg,synthetic,taglish,May biglang kwentuhan tungkol sa bagong crush ng kaklase namin habang may seryosong discussion pa.,,4584
07184,extraneous,peer distraction,neg,synthetic,taglish,"Sa breakout room, halos wala kaming nagawa dahil sa kwentuhan ng mga groupmate ko tungkol sa concert.",,4585
07185,extraneous,peer distraction,neg,synthetic,taglish,My seatmate kept nudging me para lang ipakita yung latest chika niya kahit may exam pa kami.,,4586
07186,extraneous,peer distraction,neg,synthetic,taglish,"During face to face class, may grupo sa likod na parang may sariling usapan habang recitation namin.",,4587
07187,extraneous,peer distraction,neg,synthetic,taglish,"Sa online class, may kaklase na nagpapadala ng random na sticker sa group chat non-stop.",,4588
07188,extraneous,peer distraction,neg,synthetic,taglish,May estudyanteng naglalaro ng phone game habang may importanteng discussion na nangyayari sa harap.,,4589
07189,extraneous,peer distraction,neg,synthetic,taglish,"Habang video conference, may camera na naka-on pero halatang naglalaro sila sa ibang tab niya.",,4590
07190,extraneous,peer distraction,neg,synthetic,taglish,May mga kaklase na palaging nagpapatawanan sa likod habang seryosong topic yung tinatalakay ni sir.,,4591
07191,extraneous,peer distraction,neg,synthetic,taglish,"Sa online meeting, ang partner ko ay mas pinipili pag-usapan yung ibang klase kaysa sa lab activity namin.",,4592
07192,extraneous,peer distraction,neg,synthetic,taglish,"During our breakout session, we barely finished anything dahil sa kwentuhan ng mga groupmate ko.",,4593
07193,extraneous,peer distraction,neg,synthetic,taglish,May kaklase akong palaging nagbubulungan sa katabi niya habang may nangyayaring recitation sa harap.,,4594
07194,extraneous,peer distraction,neg,synthetic,taglish,"Habang online, may tumutugtog ng music sa background na hindi nila namamalayan na naririnig namin lahat.",,4595
07195,extraneous,peer distraction,neg,synthetic,taglish,May mga estudyanteng nag-uusap tungkol sa laro nila kagabi habang binabasa pa ang instructions ng teacher.,,4596
07196,extraneous,peer distraction,neg,synthetic,taglish,"Sa face to face class, may kaklase akong naglalakad papunta sa likod just to borrow something from a friend.",,4597
07197,extraneous,peer distraction,neg,synthetic,taglish,May group sa likod na busy mag-usap tungkol sa weekend plans nila habang may lecture.,,4598
07198,extraneous,peer distraction,neg,synthetic,taglish,"Habang video call kami, may kaklase na nagpapakita ng screen niya sa ibang tao habang may activity.",,4599
07199,extraneous,peer distraction,neg,synthetic,taglish,There was a sudden noise sa likod dahil may nadapa habang naglalakad papasok ng classroom.,,4600
07200,extraneous,peer distraction,neg,synthetic,taglish,"Sa online discussion, may nagpapadala ng voice message sa halip na sumagot sa activity namin.",,4601
07201,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may nag-roroam papunta kung saan-saan sa room.",,4602
07202,extraneous,peer distraction,neg,synthetic,taglish,"grabe, ang galing ng way nya mag-explain ng data flow diagrams ngayon",,4603
07203,extraneous,peer distraction,neg,synthetic,taglish,"Sa video conference, may kaklase na parang kumakain habang naka-on pa rin ang mic niya.",,4604
07204,extraneous,peer distraction,neg,synthetic,taglish,May estudyanteng humihingi ng tulong sa ibang subject habang kami ay may sariling activity pa.,,4605
07205,extraneous,peer distraction,neg,synthetic,taglish,"While face to face kami, may nagroroam papunta sa bintana para lang manood ng nangyayari sa labas.",,4606
07206,extraneous,peer distraction,neg,synthetic,taglish,"grabe, ang galing ng way nya mag-explain ng requirements gathering ngayon",,4607
07207,extraneous,peer distraction,neg,synthetic,taglish,"grabe, ang galing ng way nya magturo ng game asset creation ngayon",,4608
07208,extraneous,peer distraction,neg,synthetic,taglish,"Habang gumagawa kami ng activity, ang ibang groupmate ko ay busy makipagchat sa messenger niya.",,4609
07209,extraneous,peer distraction,neg,synthetic,taglish,"Sa breakout room, mas napag-usapan namin ang crush ng isang kaklase kaysa sa aktwal na gawain namin.",,4610
07210,extraneous,peer distraction,neg,synthetic,taglish,May kaklase akong parang tinatawagan sa video call habang kami ay may nangyayaring discussion pa.,,4611
07211,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may naglalaro ng tansan sa ilalim ng upuan habang may lecture.",,4612
07212,extraneous,peer distraction,neg,synthetic,taglish,"grabe, ang saya ng activity namin about sa pointers and arrays ngayon",,4613
07213,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may nagpaplay ng tansan sa ilalim ng upuan habang may naglelecture.",,4614
07214,extraneous,peer distraction,neg,synthetic,taglish,"Grabe, ang saya ng activity namin tungkol sa hash tables ngayon, thank you po.",,4615
